userID,game,date
valekson23rus,HYPERCHARGE：Unboxed,2018-10-20 13:00:39
valekson23rus,Project Root,2019-08-08 17:59:22
xfunkeymonkey,Mario + Rabbids Kingdom Battle,2018-08-03 14:40:49
xfunkeymonkey,The Binding of Isaac: Rebirth,2019-10-17 02:13:01
UBi86,Uncharted: The Lost Legacy,2019-07-20 13:30:36
vika-viorika,Dragon's Crown Pro,2020-10-22 19:43:20
vika-viorika,Dragon Quest VIII: Journey of the Cursed King,2018-10-01 14:04:50
vickaser,Batman: Arkham Knight,2019-08-11 21:59:12
zavdeevmladae1989w,Fire Emblem Echoes: Shadows of Valentia,2020-04-18 01:03:40
zavdeevmladae1989w,Warcraft III,2020-04-30 17:44:05
zavdeevmladae1989w,Tomb Raider (2013),2018-12-24 11:42:14
zavdeevmladae1989w,Nioh,2019-01-05 16:54:42
zavdeevmladae1989w,Senran Kagura: Estival Versus,2020-06-02 16:47:36
sevin_elevin,Broforce,2019-05-12 09:28:32
sevin_elevin,The Legend of Zelda: Link’s Awakening,2020-12-04 14:10:26
sevin_elevin,Project Spark,2020-07-03 16:11:38
ue123456,Prototype 2,2018-12-03 17:56:57
ue123456,Final Fantasy X HD,2020-01-08 12:32:52
ue123456,Shadow of the Tomb Raider,2020-05-11 21:22:30
ue123456,Final Fantasy XV: Complete Edition,2019-08-14 17:36:04
tbmpilot,The Messenger,2020-01-13 20:32:23
tbmpilot,Fez,2018-12-12 20:34:03
tbmpilot,The Last Guardian,2019-10-29 19:09:50
set5566,fallout 4,2020-02-21 05:11:48
set5566,Monster Hunter XX,2020-11-15 12:15:18
set5566,龍が如く7 光と闇の行方,2020-02-05 20:02:14
set5566,Phoenix Wright: Ace Attorney - Spirit of Justice,2019-04-04 19:26:20
set5566,Divinity: Original Sin II,2019-08-29 18:57:43
SIrgang,Tom Clancy's The Division 2,2020-12-31 17:37:06
visflash2,Call of Duty: Modern Warfare 2,2019-08-14 11:30:23
visflash2,FIRE EMBLEM Fates Birthright/Conquest,2018-11-15 16:18:20
visflash2,Forza Horizon 4,2020-03-11 14:33:42
visflash2,Battlefield 1,2019-03-27 21:41:11
yushinaz,Uncharted 4: A Thief's End,2018-10-24 22:01:06
yushinaz,Crysis 3,2020-02-22 12:52:07
shanoji,Devil May Cry 3: Special Edition,2019-10-01 13:08:56
shanoji,Prince of Persia,2020-05-07 16:56:13
vika-boni,Mario Kart 8 Deluxe,2019-10-27 20:50:58
vat-vlz,Valiant Hearts: The Great War,2018-07-03 21:03:43
vat-vlz,Assassin's Creed: Brotherhood,2019-01-29 15:04:35
vado2010,Wolfenstein II: The New Colossus,2020-07-02 11:57:50
vado2010,Ghost Recon Wildlands,2019-01-31 11:17:30
xnwg7q8lsk,Demon Gaze 2,2019-11-20 22:47:50
usmanshafqat1994,Forza Horizon 3,2019-07-24 13:05:10
usmanshafqat1994,Bastion,2018-10-29 16:01:55
usmanshafqat1994,Pokémon X/Y,2020-11-12 22:17:04
shkiper-1-23,Halo: Reach,2018-11-27 11:40:27
serseri-resul,Gears of War:Ultimate Edition,2018-07-23 12:50:50
serseri-resul,Ninja Gaiden∑,2019-10-19 17:50:10
vinocurovacn,Assassin’s Creed Origins,2018-12-02 05:32:44
vinocurovacn,Metal Gear Solid V：The Definitive Experience,2018-12-08 14:03:09
vinocurovacn,Super Mario 3D Land,2018-06-28 15:40:13
zloygeniy8121,The Stanley's Parable,2019-09-24 01:50:25
zloygeniy8121,Final Fantasy XV,2020-10-22 13:26:52
zloygeniy8121,Romance of the Three Kingdoms 13 Power UP Kit,2019-12-28 18:52:49
zloygeniy8121,Story of Seasons: Trio of Towns,2020-10-06 12:20:25
zloygeniy8121,Mario + Rabbids Kingdom Battle,2018-08-17 15:10:32
_tkachenko,Halo 3,2019-05-05 04:14:57
_tkachenko,Catherine: Full Body,2020-12-27 11:38:37
sgalihanova,Dragon Quest XI: Echoes of an Elusive Age,2020-02-24 19:47:27
sgalihanova,Gears of War:Ultimate Edition,2018-12-29 18:19:18
sgalihanova,Nintendo Labo - Variety Kit,2020-10-17 07:57:30
valuev135,Little Nightmares,2018-10-02 15:00:07
valuev135,Blue Reflection,2020-02-12 17:00:11
valuev135,fallout 4,2020-08-20 16:20:11
SHIRYAEV_1991,Cuphead,2020-04-03 18:46:15
SHIRYAEV_1991,Death Stranding,2019-11-29 15:26:02
SHIRYAEV_1991,Mafia III,2019-11-13 12:25:48
SHIRYAEV_1991,One Piece: Pirate Warriors 3,2019-10-06 01:07:00
SHIRYAEV_1991,Tom Clancy''s The Division,2018-08-10 22:11:55
tyametowa,The Witcher 3: Wild Hunt,2020-10-01 13:53:16
tyametowa,Super Smash Bros. Ultimate,2020-03-09 03:54:18
shuensia,Splatoon 2,2019-09-30 11:37:58
zakharfinance,Assassin's Creed: Syndicate,2019-04-22 11:11:02
zakharfinance,Borderlands 2,2019-03-02 18:52:09
zakharfinance,Call of Cthulhu: The Official Video Game,2018-11-11 21:55:42
sinisa79_siki,Metal Gear Solid V: The Phantom Pain,2020-10-02 13:24:31
sinisa79_siki,The Elder Scrolls V: Skyrim,2019-10-06 18:24:22
sinisa79_siki,Call of Duty:Infinite Warfare,2020-06-01 14:20:23
viktor_goryaev,Persona5 Dancing Star Night,2020-06-03 15:56:30
wtconnection,Spelunky,2018-11-10 02:49:21
wtconnection,SNOW,2018-12-13 13:28:56
wtconnection,Resident Evil 5 director's cut edition,2018-07-21 11:24:17
wtconnection,Ninja Gaiden∑,2019-03-12 15:21:59
sethjmo,Far Cry 5,2018-11-26 12:22:17
sethjmo,God of War 3 Remastered,2018-07-05 18:02:56
sethjmo,Counter-Strike,2020-06-29 18:33:19
sethjmo,Wolfenstein II: The New Colossus,2020-10-03 07:59:11
shomacc2,Rainbow Six: Siege,2020-08-10 11:53:18
shomacc2,Harvest Moon 3D: A New Beginning,2018-08-04 19:52:44
shomacc2,Devil May Cry 4,2019-02-07 10:06:05
tverd-off,Warframe,2020-12-08 12:15:36
senoevil,The Shrouded Isle,2020-08-29 18:07:11
senoevil,World of Final Fantasy,2020-07-12 04:23:29
senoevil,Quantum Break,2019-09-18 15:11:37
senoevil,Gravity Rush: Remastered,2020-07-20 17:37:55
shura19762008,Assassin's Creed: Syndicate,2020-04-24 13:24:10
shura19762008,DRAGON QUEST 7: FRAGMENTS OF THE FORGOTTEN PAST,2020-08-28 12:56:49
wwwendigo,Total War: Three Kingdoms,2020-01-14 13:03:57
wwwendigo,Super Robot Wars OG: The Moon Dwellers,2019-05-13 22:24:03
wwwendigo,Dead or Alive 6,2019-10-29 19:56:30
setho00,Gravity Rush: Remastered,2019-08-04 16:58:20
setho00,Hitman (2016),2020-08-18 14:31:59
setho00,Fieldrunners,2019-03-24 12:35:04
setho00,Pokemon Quest,2018-10-05 11:34:33
ula-sem,Dragon Quest XI: Echoes of an Elusive Age,2019-12-20 17:32:12
ula-sem,Battlefield 4,2020-01-10 01:42:31
ula-sem,Alan Wake,2019-02-07 19:36:00
ula-sem,Devil May Cry 4,2020-04-09 15:27:38
wwwstibun,Grand Theft Auto IV,2019-06-28 03:24:26
wwwstibun,Shadow of the Colossus Remake,2020-05-13 22:55:35
shawn23,Assassin’s Creed Odyssey,2019-06-23 21:48:51
shawn23,Ironclad Tactics,2020-01-14 14:30:27
sickbucks,MONSTER HUNTER STORIES,2020-02-14 12:12:51
sickbucks,The Legend of Zelda: Link’s Awakening,2020-01-22 22:04:23
sickbucks,XCOM 2: War of the Chosen,2019-08-14 07:48:02
sickbucks,Yakuza Kiwami 2,2020-05-23 07:49:17
sickbucks,Resident Evil 3 (2020),2020-05-21 08:42:13
shawnct,SD Gundam G Generation 3D,2020-10-28 21:50:50
shawnct,Danganronpa V3: Killing Harmony,2019-06-23 10:18:19
zamexy61,Pokemon Let's go Pikachu/Eevvee,2019-01-11 22:56:47
zamexy61,Dead Space 2,2020-02-13 11:20:18
zamexy61,Death Stranding,2020-02-01 02:19:27
varavar,Yakuza 0,2020-11-09 06:03:35
varavar,Phoenix Wright: Ace Attorney - Spirit of Justice,2020-08-15 05:02:20
varavar,Persona 5 Scramble: The Phantom Strikers,2020-12-25 19:31:51
varavar,Tales of Berseria,2018-12-16 15:02:13
varavar,StarCraft II: Heart of the Swarm,2018-08-22 16:14:01
sexshot,My Time At Portia,2020-05-19 12:05:32
sexshot,Sleeping Dogs: Definitive Edition,2020-01-03 15:09:25
sexshot,Disgaea 5,2019-08-24 11:21:42
undefi_H0cKV,XCOM 2,2020-09-22 04:27:37
vadimu2000,Super Robot Wars V,2020-11-30 16:27:46
vadimu2000,Super Robot Wars V,2019-10-31 11:28:18
SheRa75,NBA 2K16,2020-09-08 06:21:59
SheRa75,Final Fantasy XII：The ZODIAC AGE,2020-09-01 18:01:35
SheRa75,The Outer Worlds,2020-04-28 13:20:23
SheRa75,Atelier Ryza: Ever Darkness & the Secret Hideout,2020-05-10 21:21:40
upndn2003,Pet Zombies,2020-06-03 02:32:30
upndn2003,Plants vs. Zombies: Garden Warfare 2,2020-02-02 13:55:10
wsierny,Mad Max (2015),2020-09-13 22:47:12
vatmen,Ori and the Blind Forest,2018-06-24 16:49:09
vatmen,Assassin's Creed: Brotherhood,2019-05-13 12:44:41
vatmen,A King's Tale: Final Fantasy XV,2018-06-11 15:52:56
vatmen,Super Mario Odyssey,2019-01-10 16:11:48
zcGlacier,Ys VIII: Lacrimosa of Dana,2020-12-01 21:16:02
zcGlacier,Ghost of Tsushima,2020-12-10 06:33:33
zcGlacier,Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,2020-09-29 19:39:02
zcGlacier,Pokemon Omega Ruby/Alpha Sapphire,2019-12-18 10:04:32
zcGlacier,The Evil Within,2019-11-04 10:58:08
yoavk,Metal Gear Solid V：The Definitive Experience,2020-12-20 10:04:45
yoavk,Get Even,2020-01-08 22:05:36
shikima1,My Teen Romantic Comedy SNAFU TOO,2020-04-03 21:28:06
Sethriel,Disgaea 5,2019-10-31 16:41:10
Sethriel,Gears of War:Ultimate Edition,2019-08-11 08:25:17
Sethriel,Dragon Quest XI: Echoes of an Elusive Age,2019-11-30 11:33:02
Sethriel,Need for Speed: Underground 2,2020-09-21 18:31:27
ShaneStorm2010,Saints Row 2,2019-03-09 08:02:08
ShaneStorm2010,龍が如く7 光と闇の行方,2020-03-03 17:40:54
ShaneStorm2010,Dark Souls: Remastered,2019-12-13 10:10:47
sherbinanatuska,God Eater: Resurrection,2018-09-21 18:54:41
sherbinanatuska,Utawarerumono: Futari no Hakuoro,2020-06-13 12:50:14
sherbinanatuska,Metal Gear Solid V: Ground Zeroes,2018-07-04 11:58:39
sherbinanatuska,Battlefield 4,2020-04-23 17:27:39
sherbinanatuska,Super Robot Wars V,2019-10-21 19:35:55
xxLouxx,Forza Horizon 4,2020-03-27 16:26:32
tyomkavelma,God of War 3 Remastered,2019-02-19 22:53:11
shanewar,Monster Hunter World: Iceborne,2020-11-22 13:06:54
sergej17-95,Mafia III,2020-05-11 19:25:39
sergej17-95,Gravity Rush: Remastered,2018-10-22 06:28:51
sergej17-95,Horizon Zero Dawn,2019-01-22 15:20:02
sergej17-95,Ghost Recon Wildlands,2020-05-03 04:43:26
yfnf2304,Furi,2019-07-15 11:15:15
yfnf2304,Ys VIII: Lacrimosa of Dana,2019-11-16 18:41:54
yfnf2304,Persona 4: Golden,2018-06-16 19:56:23
vav-nadya,Dead or Alive Xtreme 3 Venus,2020-03-20 19:50:42
shawnl87,Gyakuten Saiban 123: Naruhodo Selection,2019-01-01 11:51:02
shawnl87,Resident Evil: Revelations 2,2020-08-26 22:41:26
shsashyliaa,Cuphead,2018-07-18 14:24:59
shsashyliaa,Nepunepu - Connect Chaos Chanpuru,2019-05-31 17:05:39
shadow401,Alan Wake,2020-08-09 12:20:08
shadow401,VA-11 Hall-A: Cyberpunk Bartender Action,2020-04-06 17:02:43
shadow401,Mount & Blade: Warband,2020-09-18 20:11:13
vaseadedede,Call of Duty: World at War,2019-03-15 18:26:08
vaseadedede,The Legend of Heroes: Trails of Azure,2020-11-26 15:28:07
vaseadedede,Tomb Raider (2013),2018-09-26 16:17:07
vaseadedede,Yakuza Kiwami ,2020-05-11 05:09:52
vaseadedede,The Legend of Zelda: Link’s Awakening,2020-01-28 12:46:30
shahentrp,Sid Meier's Civilization VI,2018-10-14 10:49:55
shahentrp,Resident Evil 6,2018-07-17 03:52:53
shahentrp,NBA 2K16,2020-11-15 16:18:06
yo-mac,Uncharted 4: A Thief's End,2018-08-14 20:11:36
yo-mac,Transistor,2019-04-22 22:27:22
yaminahouti,Super Mario Odyssey,2020-03-23 05:33:52
yaminahouti,Titanfall 2,2019-10-03 08:48:19
yaminahouti,Puyo Puyo Tetris,2018-06-18 01:56:52
yaminahouti,Borderlands 2,2020-08-16 21:45:42
zmeyka,Borderlands 3,2019-11-10 15:40:43
zmeyka,Gravity Rush: Remastered,2019-07-31 20:28:01
zmeyka,Call of Duty: Black Ops IIII,2019-01-06 11:14:47
zmeyka,Borderlands 2,2020-04-21 22:54:24
valo4life,Rise of the Tomb Raider,2019-03-30 16:43:23
xmatoloxx,Atelier Ryza: Ever Darkness & the Secret Hideout,2020-04-23 18:26:12
xmatoloxx,Summer Lesson: Hikari Miyamoto,2019-12-10 19:24:34
xmatoloxx,For Honor,2019-05-03 18:50:00
shadinasv,Guild01,2019-02-26 02:20:35
xxxvaldxxx,Xenoblade Chronicles 2,2019-06-02 11:46:18
xxxvaldxxx,Naruto Shippuden: Ultimate Ninja Storm Collection,2018-12-25 10:36:39
vesenka7,Mega Man 11,2018-12-25 15:53:12
vesenka7,Metal Gear Solid V: The Phantom Pain,2020-07-08 19:59:46
vesenka7,Kingdom Hearts III,2019-07-20 19:19:13
shayhutdinovar,Dark Souls: Remastered,2018-08-22 13:04:44
shayhutdinovar,Star Wars Jedi: Fallen Order,2020-08-26 18:07:49
shayhutdinovar,Assassin's Creed: Rogue,2018-12-28 22:58:23
serge13russ,三國志2,2018-12-11 21:03:42
Ur_hits_0_wo,BioShock Infinite,2020-05-17 01:47:19
Ur_hits_0_wo,ICEY,2019-03-22 11:42:06
Ur_hits_0_wo,Persona 4: Golden,2018-06-17 20:35:14
Ur_hits_0_wo,Memories Off: Innocent File,2019-04-25 22:00:38
Ur_hits_0_wo,Dragon Quest Heroes II,2020-08-09 01:40:06
zubkonatalya,Watch Dogs 2,2020-06-04 13:23:16
zubkonatalya,Metal Gear Solid HD Collection,2020-05-25 22:14:03
vbeemer,Days Gone,2020-03-12 14:19:29
vbeemer,Assassins Creed II,2019-08-24 06:52:03
vbeemer,Mega Man 11,2019-05-03 08:02:54
sideaki,ネクレボ 英文法 徹底特訓,2019-07-24 08:53:27
sideaki,Control,2019-10-10 11:46:12
zhmdooneeUsata,Tomb Raider (2013),2020-09-03 05:29:24
ygor1997,Clannad,2020-01-08 12:17:16
ygor1997,Dragon Ball Xenoverse 2,2019-05-07 22:47:09
ygor1997,Forza Horizon 4,2019-07-04 17:24:42
ygor1997,Fire Emblem: Awakening,2019-09-29 21:56:56
yleijen,Killzone: Mercenary,2020-11-09 11:55:04
t-vilkova,Super Smash Bros. Ultimate,2020-10-05 16:30:42
t-vilkova,Onimusha: Warlords,2018-10-11 07:12:23
t-vilkova,Captain Toad: Treasure Tracker,2018-12-20 13:31:49
t-vilkova,Mario Kart 8 Deluxe,2019-11-15 20:10:53
siracuzaka,Resident Evil 0 HD Remaster,2019-11-10 20:01:07
siracuzaka,Crash Bandicoot N. Sane Trilogy,2019-11-15 20:08:22
siracuzaka,Furi,2019-02-09 14:54:48
siracuzaka,The Order: 1886,2020-09-26 10:38:23
sergeyzavisha,The Last of Us Remastered,2020-08-27 17:30:32
shasioca,The Evil Within,2019-03-09 14:43:55
shasioca,Monster Hunter Generations,2018-08-16 15:06:47
shasioca,Splatoon 2,2018-09-07 13:54:38
SHARIFAH,Assassin’s Creed Origins,2019-04-15 18:48:35
tovari,SD Gundam G Generation Genesis,2018-07-12 10:47:45
tovari,Senran Kagura: Shinovi Versus,2019-01-15 22:27:00
tovari,Destiny 2,2018-12-25 10:14:46
seny4buk,FIRE EMBLEM Fates Birthright/Conquest,2019-07-31 13:48:34
seny4buk,Pokemon Omega Ruby/Alpha Sapphire,2018-11-26 21:46:54
seny4buk,Ace Attorney：Dual Destinies,2018-09-01 18:34:21
untarchment,Uncharted 4: A Thief's End,2020-10-03 11:19:47
uaguana4,Fire Emblem: Three Houses,2021-01-12 18:52:27
xdefoex,Heavy Rain,2020-01-19 12:06:57
xdefoex,Forza Horizon 3,2019-01-23 12:23:10
xdefoex,龍が如く7 光と闇の行方,2020-06-10 20:52:14
xdefoex,Life Is Strange,2020-03-14 21:59:46
xdefoex,Goat Simulator,2019-12-21 07:54:19
ve4kanovan,Resident Evil: Revelations 2,2018-09-23 21:51:02
ve4kanovan,Star Wars Jedi: Fallen Order,2021-01-09 12:40:14
ve4kanovan,討鬼伝2,2019-08-21 11:32:53
wolfgangstauder,Sleeping Dogs: Definitive Edition,2018-07-21 20:35:59
wolfgangstauder,Pokémon Sun/Moon,2019-08-31 18:11:58
wolfgangstauder,The Legend of Zelda：Breath of the Wild,2020-04-27 10:41:42
wolfgangstauder,My Time At Portia,2019-10-09 15:27:46
wolfgangstauder,Donkey Kong Country: Tropical Freeze,2020-04-19 19:43:16
serdyukos,Dragon Quest VIII: Journey of the Cursed King,2019-12-20 02:29:32
serdyukos,Nioh 2,2020-08-08 03:58:10
serdyukos,Diablo III,2020-03-03 14:40:38
serdyukos,Super Kirby Clash,2020-03-07 12:54:12
serdyukos,Splatoon 2,2020-10-24 18:01:47
serranor,Just Cause 4,2019-08-23 15:34:15
serranor,Spore,2019-12-12 19:37:13
serranor,Killzone: Shadow Fall,2020-05-20 04:19:54
serranor,Ghost of Tsushima,2020-08-04 08:26:23
yholley,Resident Evil 6,2020-05-31 11:17:49
yholley,Senran Kagura: Peach Beach Splash,2018-09-04 14:29:27
yuhans1,A Plague Tale: Innocence,2020-01-06 00:15:20
yuhans1,Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,2019-11-28 14:47:11
yuhans1,Sonic & All-Stars Racing Transformed,2020-10-15 21:32:02
yarcevd,Marvel's Spider-Man,2019-08-30 11:44:31
touti_fred,Cities: Skylines,2020-04-23 14:19:30
touti_fred,Monster Hunter World: Iceborne,2019-10-27 13:15:07
touti_fred,Resident Evil 2 (2019),2019-10-06 11:25:11
seni41095,Tale of Wuxia:The Pre-Sequel,2018-09-12 00:22:19
vexed68,RAGE 2,2020-10-08 03:02:51
vexed68,Devil May Cry 4: Special Edition,2020-01-17 11:30:24
XoqeJh,FINAL FANTASY VII REMAKE,2020-09-25 12:14:36
XoqeJh,Chrono Trigger,2020-08-16 19:27:19
zoov1992,God of War (2018),2019-06-03 15:05:47
zoov1992,FIFA 18,2018-10-02 17:28:47
v1nces,Dai Gyakuten Saiban: Naruhodou Ryuunosuke no Bouken,2019-06-08 17:27:48
zbloom,Mafia III,2019-05-19 21:02:08
tkachevg,StarCraft II: Heart of the Swarm,2019-01-24 05:56:24
tkachevg,Tomb Raider: Definitive Edition,2018-08-05 12:34:44
tkachevg,Fire Emblem: Three Houses,2019-10-03 15:54:34
tkachevg,Metal Gear Solid V: The Phantom Pain,2019-03-17 10:34:54
ShotofHenny,A Way Out,2018-08-25 04:31:53
ShotofHenny,Quantum Break,2018-08-16 11:00:27
ShotofHenny,Gears of War:Ultimate Edition,2020-03-30 21:58:45
ShotofHenny,Uncharted: The Lost Legacy,2018-07-13 16:59:43
vasilevichv64,Resident Evil 5 director's cut edition,2020-05-07 12:26:01
vasilevichv64,Dishonored 2,2020-08-16 19:34:26
vasilevichv64,NBA 2K17,2020-09-01 11:29:52
serega_93_ser,Disgaea ,2018-10-28 22:03:44
serega_93_ser,Shin Sangokumusou7：Empires,2019-01-19 06:12:58
serega_93_ser,ASTRAL CHAIN,2020-05-12 21:30:14
serega_93_ser,Pro Evolution Soccer 2017,2018-12-21 08:10:30
serega_93_ser,Portal 2,2020-04-27 15:45:52
tkfarley,The World Ends With You -Final Remix-,2018-11-12 21:37:32
tkfarley,Metal Gear Solid V：The Definitive Experience,2019-02-01 15:56:43
tkfarley,Death Stranding,2020-02-23 14:51:12
tutunay24,Monster Hunter Generations Ultimate,2019-08-31 00:12:56
tutunay24,Monster Hunter XX,2020-07-22 13:50:45
tutunay24,Vampyr,2020-08-27 00:28:39
tutunay24,Tomb Raider (2013),2018-07-26 21:09:42
uc1w1,Far Cry 4,2019-06-15 19:21:37
vietanh33456,Hearthstone: Heroes of Warcraft,2019-08-23 21:11:22
vietanh33456,Halo 3,2018-06-24 14:32:01
vietanh33456,God Eater 2: Rage Burst,2019-08-06 10:20:03
xxxasus,The Legend of Zelda: Ocarina of Time 3D,2019-07-17 21:45:41
xxxasus,Grand Theft Auto: Episodes from Liberty City,2019-04-18 11:03:44
xxxasus,Yakuza Kiwami ,2019-04-01 17:59:59
Zangetsu1,JUST DANCE 2019,2020-03-01 11:48:20
Zombiekwl,Helldivers,2020-10-17 17:35:53
Zombiekwl,Grand Theft Auto IV,2018-06-28 16:24:51
yashiknew,Monster Hunter: World,2019-11-02 13:05:05
yashiknew,Forza Horizon 3,2019-07-06 10:36:47
yashiknew,The Legend of Zelda：Breath of the Wild,2020-02-16 21:05:50
yashiknew,Uncharted: The Nathan Drake Collection,2019-04-12 13:10:16
yashiknew,attack on titan,2018-12-15 16:10:22
ubsix,Shadow of the Colossus Remake,2020-07-10 18:43:12
ubsix,剣が君 for V,2020-10-30 22:49:29
ubsix,Assassins Creed II,2019-08-17 02:51:11
ubsix,Fallout: New Vegas,2019-06-07 06:18:29
sighbrrguy,Fire Emblem Echoes: Shadows of Valentia,2019-12-24 13:09:01
txbtmboi,Ori and the Will of the Wisps,2020-07-13 20:25:21
txbtmboi,The Last of Us Remastered,2019-09-09 10:50:08
txbtmboi,The Outer Worlds,2020-02-07 15:01:49
wwwwddddd,The Witch and the Hundred Knight 2,2019-02-03 18:54:44
wwwwddddd,The Legend of Heroes: Trails in the Sky - Second Chapter,2020-08-28 11:34:31
yana-avtokonnex,Uncharted: The Lost Legacy,2019-03-12 18:16:56
xdef111,Screamride,2018-08-31 09:22:13
thehogue,Gears of War 4,2019-05-21 11:21:45
thehogue,Celeste,2018-12-23 16:18:46
thehogue,Devil May Cry 5,2019-07-15 13:20:03
yoykin,Yakuza 0,2020-08-25 10:38:45
yoykin,Street Fighter V,2018-09-17 07:25:28
yoykin,World of Final Fantasy,2018-10-26 11:29:47
yoykin,Super Smash Bros. Ultimate,2020-10-22 17:55:34
yoykin,Resident Evil 6,2020-12-18 21:37:30
ulia_pchelina,Danganronpa 1/2: Reload,2019-01-31 21:35:18
ulia_pchelina,Katana ZERO,2020-09-21 10:53:15
ulia_pchelina,Call of Duty: WWII,2019-09-26 17:10:48
zorjanusja,Luigi's Mansion 3,2020-03-08 17:32:15
zorjanusja,Stellaris,2020-05-01 18:12:02
zorjanusja,Yakuza 0,2018-12-09 15:07:10
zorjanusja,Yakuza 6: The Song of Life,2020-06-13 20:25:18
zorjanusja,Detroit: Become Human,2020-04-21 11:13:15
ubbs1,Payday 2,2019-04-08 14:12:14
ubbs1,Days Gone,2020-10-29 14:54:03
schubi,Blair Witch,2019-09-25 15:18:28
tyree626,Resident Evil: Revelations 2,2019-07-30 09:21:54
shukshenceva,Wasteland 2,2018-11-19 19:18:38
shukshenceva,Super Mario Odyssey,2019-10-19 13:52:33
shukshenceva,ICEY,2018-09-03 01:32:32
typhoon12,12 is Better Than 6,2020-10-26 17:52:33
sinickiyden,龍が如く7 光と闇の行方,2020-04-01 20:13:42
sinickiyden,Injustice 2,2019-08-15 12:14:01
sinickiyden,Mirror's Edge: Catalyst,2020-11-28 23:47:01
sinickiyden,Sands of Salzaar,2021-01-08 22:46:50
y-umid,Borderlands 3,2021-01-12 11:41:06
y-umid,Divinity Original Sin: Enhanced Edition,2019-12-17 19:45:47
y-umid,35 Junior Games,2020-02-11 20:46:07
zharab,Naruto Shippuden: Ultimate Ninja Storm Collection,2018-09-12 19:38:24
zharab,Need For Speed,2019-08-30 22:21:22
sgreen64,Celeste,2019-07-28 02:44:41
verwolf,Bloodstained: Ritual of the Night,2020-01-15 15:46:28
verwolf,Nioh 2,2020-03-20 21:24:23
verwolf,Ace Combat 7: Skies Unknown,2020-01-24 12:31:44
verwolf,The Elder Scrolls V: Skyrim,2020-11-25 20:04:31
verwolf,Total War: Three Kingdoms,2020-01-25 13:54:13
single99,Katana ZERO,2020-12-27 22:22:02
USoldier69,Warriors All-Stars,2020-09-23 18:56:43
USoldier69,Tales of Berseria,2020-03-03 02:44:26
silent_moan,Overcooked 2,2020-07-13 12:56:52
silent_moan,13 Sentinels：Aegis Rim,2020-04-13 13:48:59
silent_moan,Bayonetta 2,2020-05-17 18:42:55
silent_moan,禁忌のマグナ,2020-05-12 18:09:20
vailet_06,討鬼伝2,2020-07-28 19:01:20
vailet_06,Red Dead Redemption 2,2020-05-20 16:18:09
vau4er,Marvel's Spider-Man,2019-10-06 22:59:27
vau4er,NBA 2K16,2019-11-12 14:59:57
vau4er,Tekken 7,2020-08-06 13:51:31
vau4er,Final Fantasy IX,2018-12-03 21:54:46
yannexhib,The Legend of Zelda: Ocarina of Time 3D,2020-12-15 20:16:29
yannexhib,Ys SEVEN,2019-11-30 16:30:04
yannexhib,Ghost Recon Wildlands,2019-05-03 16:32:09
yannexhib,The Outer Worlds,2020-03-29 14:44:30
yurtuyryutry,Gyakuten Saiban 123: Naruhodo Selection,2019-05-05 13:27:44
yurtuyryutry,Divinity: Original Sin II,2019-05-11 18:18:01
yurtuyryutry,Yoshi's New Island,2020-02-24 20:53:24
silwaki,Thumper,2018-10-14 22:13:12
silwaki,Forza Motorsport 6,2020-12-15 11:40:52
sheveleva_6,Darksiders 2：Deathinitive Edition,2018-12-04 20:01:04
sheveleva_6,Ghost of Tsushima,2020-12-28 20:18:40
sheveleva_6,Dragon's Dogma: Dark Arisen,2019-03-16 21:38:22
sheveleva_6,Prey (2017),2019-11-17 19:26:59
sheveleva_6,Apex Legends,2019-07-26 22:04:34
valera-mesheryak,Uncharted 2: Among Thieves,2018-10-30 18:50:50
